time;work;work cumulative
2725;1600000.0;2.4224E9
2726;0.0;2.4224E9
2727;1600000.0;2.424E9
2728;1596800.0;2.4255968E9
2729;3200.0;2.4256E9
2730;1600000.0;2.4272E9
2731;0.0;2.4272E9
2732;1600000.0;2.4288E9
2733;0.0;2.4288E9
2734;1600000.0;2.4304E9
2735;0.0;2.4304E9
2736;1600000.0;2.432E9
2737;1596800.0;2.4335968E9
2738;3200.0;2.4336E9
2739;1600000.0;2.4352E9
2740;0.0;2.4352E9
2741;1600000.0;2.4368E9
2742;0.0;2.4368E9
2743;1600000.0;2.4384E9
2744;0.0;2.4384E9
2745;1600000.0;2.44E9
2746;1596800.0;2.4415968E9
2747;3200.0;2.4416E9
2748;1600000.0;2.4432E9
2749;0.0;2.4432E9
2750;1600000.0;2.4448E9
2751;0.0;2.4448E9
2752;1600000.0;2.4464E9
2753;0.0;2.4464E9
2754;1600000.0;2.448E9
2755;1596800.0;2.4495968E9
2756;3200.0;2.4496E9
2757;1600000.0;2.4512E9
2758;0.0;2.4512E9
2759;1600000.0;2.4528E9
2760;0.0;2.4528E9
2761;1600000.0;2.4544E9
2762;0.0;2.4544E9
2763;1600000.0;2.456E9
2764;1596800.0;2.4575968E9
2765;3200.0;2.4576E9
2766;1600000.0;2.4592E9
2767;0.0;2.4592E9
2768;1600000.0;2.4608E9
2769;0.0;2.4608E9
2770;1600000.0;2.4624E9
2771;0.0;2.4624E9
2772;1600000.0;2.464E9
2773;1596800.0;2.4655968E9
2774;3200.0;2.4656E9
2775;1600000.0;2.4672E9
2776;0.0;2.4672E9
2777;1600000.0;2.4688E9
2778;0.0;2.4688E9
2779;1600000.0;2.4704E9
2780;0.0;2.4704E9
2781;1600000.0;2.472E9
2782;1596800.0;2.4735968E9
2783;3200.0;2.4736E9
2784;1600000.0;2.4752E9
2785;0.0;2.4752E9
2786;1600000.0;2.4768E9
2787;0.0;2.4768E9
2788;1600000.0;2.4784E9
2789;0.0;2.4784E9
2790;1600000.0;2.48E9
2791;1596800.0;2.4815968E9
2792;3200.0;2.4816E9
2793;1600000.0;2.4832E9
2794;0.0;2.4832E9
2795;1600000.0;2.4848E9
2796;0.0;2.4848E9
2797;1600000.0;2.4864E9
2798;0.0;2.4864E9
2799;1600000.0;2.488E9
2800;1596800.0;2.4895968E9
2801;3200.0;2.4896E9
2802;1600000.0;2.4912E9
2803;0.0;2.4912E9
2804;1600000.0;2.4928E9
2805;0.0;2.4928E9
2806;1600000.0;2.4944E9
2807;0.0;2.4944E9
2808;1600000.0;2.496E9
2809;1596800.0;2.4975968E9
2810;3200.0;2.4976E9
2811;1600000.0;2.4992E9
2812;0.0;2.4992E9
2813;1600000.0;2.5008E9
2814;0.0;2.5008E9
2815;1600000.0;2.5024E9
2816;0.0;2.5024E9
2817;1600000.0;2.504E9
2818;1596800.0;2.5055968E9
2819;3200.0;2.5056E9
2820;1600000.0;2.5072E9
2821;0.0;2.5072E9
2822;1600000.0;2.5088E9
2823;0.0;2.5088E9
2824;1600000.0;2.5104E9
2825;0.0;2.5104E9
2826;1600000.0;2.512E9
2827;1596800.0;2.5135968E9
2828;3200.0;2.5136E9
2829;1600000.0;2.5152E9
2830;0.0;2.5152E9
2831;1600000.0;2.5168E9
2832;0.0;2.5168E9
2833;1600000.0;2.5184E9
2834;0.0;2.5184E9
2835;1600000.0;2.52E9
2836;1596800.0;2.5215968E9
2837;3200.0;2.5216E9
2838;1600000.0;2.5232E9
2839;0.0;2.5232E9
2840;1600000.0;2.5248E9
2841;0.0;2.5248E9
2842;1600000.0;2.5264E9
2843;0.0;2.5264E9
2844;1600000.0;2.528E9
2845;1596800.0;2.5295968E9
2846;3200.0;2.5296E9
2847;1600000.0;2.5312E9
2848;0.0;2.5312E9
2849;1600000.0;2.5328E9
2850;0.0;2.5328E9
2851;1600000.0;2.5344E9
2852;0.0;2.5344E9
2853;1600000.0;2.536E9
2854;1596800.0;2.5375968E9
2855;3200.0;2.5376E9
2856;1600000.0;2.5392E9
2857;0.0;2.5392E9
2858;1600000.0;2.5408E9
2859;0.0;2.5408E9
2860;1600000.0;2.5424E9
2861;0.0;2.5424E9
2862;1600000.0;2.544E9
2863;1596800.0;2.5455968E9
2864;3200.0;2.5456E9
2865;1600000.0;2.5472E9
2866;0.0;2.5472E9
2867;1600000.0;2.5488E9
2868;0.0;2.5488E9
2869;1600000.0;2.5504E9
2870;0.0;2.5504E9
2871;1600000.0;2.552E9
2872;1596800.0;2.5535968E9
2873;3200.0;2.5536E9
2874;1600000.0;2.5552E9
2875;0.0;2.5552E9
2876;1600000.0;2.5568E9
2877;0.0;2.5568E9
2878;1600000.0;2.5584E9
2879;0.0;2.5584E9
2880;1600000.0;2.56E9
2881;1596800.0;2.5615968E9
2882;3200.0;2.5616E9
2883;1600000.0;2.5632E9
2884;0.0;2.5632E9
2885;1600000.0;2.5648E9
2886;0.0;2.5648E9
2887;1600000.0;2.5664E9
2888;0.0;2.5664E9
2889;1600000.0;2.568E9
2890;1596800.0;2.5695968E9
2891;3200.0;2.5696E9
2892;1600000.0;2.5712E9
2893;0.0;2.5712E9
2894;1600000.0;2.5728E9
2895;0.0;2.5728E9
2896;1600000.0;2.5744E9
2897;0.0;2.5744E9
2898;1600000.0;2.576E9
2899;1596800.0;2.5775968E9
2900;3200.0;2.5776E9
2901;1600000.0;2.5792E9
2902;0.0;2.5792E9
2903;1600000.0;2.5808E9
2904;0.0;2.5808E9
2905;1600000.0;2.5824E9
2906;0.0;2.5824E9
2907;1600000.0;2.584E9
2908;1596800.0;2.5855968E9
2909;3200.0;2.5856E9
2910;1600000.0;2.5872E9
2911;0.0;2.5872E9
2912;1600000.0;2.5888E9
2913;0.0;2.5888E9
2914;1600000.0;2.5904E9
2915;0.0;2.5904E9
2916;1600000.0;2.592E9
2917;1596800.0;2.5935968E9
2918;3200.0;2.5936E9
2919;1600000.0;2.5952E9
2920;0.0;2.5952E9
2921;1600000.0;2.5968E9
2922;0.0;2.5968E9
2923;1600000.0;2.5984E9
2924;0.0;2.5984E9
2925;1600000.0;2.6E9
2926;1596800.0;2.6015968E9
2927;3200.0;2.6016E9
2928;1600000.0;2.6032E9
2929;0.0;2.6032E9
2930;1600000.0;2.6048E9
2931;0.0;2.6048E9
2932;1600000.0;2.6064E9
2933;0.0;2.6064E9
2934;1600000.0;2.608E9
2935;1596800.0;2.6095968E9
2936;3200.0;2.6096E9
2937;1600000.0;2.6112E9
2938;0.0;2.6112E9
2939;1600000.0;2.6128E9
2940;0.0;2.6128E9
2941;1600000.0;2.6144E9
2942;0.0;2.6144E9
2943;1600000.0;2.616E9
2944;1596800.0;2.6175968E9
2945;3200.0;2.6176E9
2946;1600000.0;2.6192E9
2947;0.0;2.6192E9
2948;1600000.0;2.6208E9
2949;0.0;2.6208E9
2950;1600000.0;2.6224E9
2951;0.0;2.6224E9
2952;1600000.0;2.624E9
2953;1596800.0;2.6255968E9
2954;3200.0;2.6256E9
2955;1600000.0;2.6272E9
2956;0.0;2.6272E9
2957;1600000.0;2.6288E9
2958;0.0;2.6288E9
2959;1600000.0;2.6304E9
2960;0.0;2.6304E9
2961;1600000.0;2.632E9
2962;1596800.0;2.6335968E9
2963;3200.0;2.6336E9
2964;1600000.0;2.6352E9
2965;0.0;2.6352E9
2966;1600000.0;2.6368E9
2967;0.0;2.6368E9
2968;1600000.0;2.6384E9
2969;0.0;2.6384E9
2970;1600000.0;2.64E9
2971;1596800.0;2.6415968E9
2972;3200.0;2.6416E9
2973;1600000.0;2.6432E9
2974;0.0;2.6432E9
2975;1600000.0;2.6448E9
2976;0.0;2.6448E9
2977;1600000.0;2.6464E9
2978;0.0;2.6464E9
2979;1600000.0;2.648E9
2980;1596800.0;2.6495968E9
2981;3200.0;2.6496E9
2982;1600000.0;2.6512E9
2983;0.0;2.6512E9
2984;1600000.0;2.6528E9
2985;0.0;2.6528E9
2986;1600000.0;2.6544E9
2987;0.0;2.6544E9
2988;1600000.0;2.656E9
2989;1596800.0;2.6575968E9
2990;3200.0;2.6576E9
2991;1600000.0;2.6592E9
2992;0.0;2.6592E9
2993;1600000.0;2.6608E9
2994;0.0;2.6608E9
2995;1600000.0;2.6624E9
2996;0.0;2.6624E9
2997;1600000.0;2.664E9
2998;1596800.0;2.6655968E9
2999;3200.0;2.6656E9
3000;1600000.0;2.6672E9
3001;0.0;2.6672E9
3002;1600000.0;2.6688E9
3003;0.0;2.6688E9
3004;1600000.0;2.6704E9
3005;0.0;2.6704E9
3006;1600000.0;2.672E9
3007;1596800.0;2.6735968E9
3008;3200.0;2.6736E9
3009;1600000.0;2.6752E9
3010;0.0;2.6752E9
3011;1600000.0;2.6768E9
3012;0.0;2.6768E9
3013;1600000.0;2.6784E9
3014;0.0;2.6784E9
3015;1600000.0;2.68E9
3016;1596800.0;2.6815968E9
3017;3200.0;2.6816E9
3018;1600000.0;2.6832E9
3019;0.0;2.6832E9
3020;1600000.0;2.6848E9
3021;0.0;2.6848E9
3022;1600000.0;2.6864E9
3023;0.0;2.6864E9
3024;1600000.0;2.688E9
3025;1596800.0;2.6895968E9
3026;3200.0;2.6896E9
3027;1600000.0;2.6912E9
3028;0.0;2.6912E9
3029;1600000.0;2.6928E9
3030;0.0;2.6928E9
3031;1600000.0;2.6944E9
3032;0.0;2.6944E9
3033;1600000.0;2.696E9
3034;1596800.0;2.6975968E9
3035;3200.0;2.6976E9
3036;1600000.0;2.6992E9
3037;0.0;2.6992E9
3038;1600000.0;2.7008E9
3039;0.0;2.7008E9
3040;1600000.0;2.7024E9
3041;0.0;2.7024E9
3042;1600000.0;2.704E9
3043;1596800.0;2.7055968E9
3044;3200.0;2.7056E9
3045;1600000.0;2.7072E9
3046;0.0;2.7072E9
3047;1600000.0;2.7088E9
3048;0.0;2.7088E9
3049;1600000.0;2.7104E9
3050;0.0;2.7104E9
3051;1600000.0;2.712E9
3052;1596800.0;2.7135968E9
3053;3200.0;2.7136E9
3054;1600000.0;2.7152E9
3055;0.0;2.7152E9
3056;1600000.0;2.7168E9
3057;0.0;2.7168E9
3058;1600000.0;2.7184E9
3059;0.0;2.7184E9
3060;1600000.0;2.72E9
3061;1596800.0;2.7215968E9
3062;3200.0;2.7216E9
3063;1600000.0;2.7232E9
3064;0.0;2.7232E9
3065;1600000.0;2.7248E9
3066;0.0;2.7248E9
3067;1600000.0;2.7264E9
3068;0.0;2.7264E9
3069;1600000.0;2.728E9
3070;1596800.0;2.7295968E9
3071;3200.0;2.7296E9
3072;1600000.0;2.7312E9
3073;0.0;2.7312E9
3074;1600000.0;2.7328E9
3075;0.0;2.7328E9
3076;1600000.0;2.7344E9
3077;0.0;2.7344E9
3078;1600000.0;2.736E9
3079;1596800.0;2.7375968E9
3080;3200.0;2.7376E9
3081;1600000.0;2.7392E9
3082;0.0;2.7392E9
3083;1600000.0;2.7408E9
3084;0.0;2.7408E9
3085;1600000.0;2.7424E9
3086;0.0;2.7424E9
3087;1600000.0;2.744E9
3088;1596800.0;2.7455968E9
3089;3200.0;2.7456E9
3090;1600000.0;2.7472E9
3091;0.0;2.7472E9
3092;1600000.0;2.7488E9
3093;0.0;2.7488E9
3094;1600000.0;2.7504E9
3095;0.0;2.7504E9
3096;1600000.0;2.752E9
3097;1596800.0;2.7535968E9
3098;3200.0;2.7536E9
3099;1600000.0;2.7552E9
3100;0.0;2.7552E9
3101;1600000.0;2.7568E9
3102;0.0;2.7568E9
3103;1600000.0;2.7584E9
3104;0.0;2.7584E9
3105;1600000.0;2.76E9
3106;1596800.0;2.7615968E9
3107;3200.0;2.7616E9
3108;1600000.0;2.7632E9
3109;0.0;2.7632E9
3110;1600000.0;2.7648E9
3111;0.0;2.7648E9
3112;1600000.0;2.7664E9
3113;0.0;2.7664E9
3114;1600000.0;2.768E9
3115;1596800.0;2.7695968E9
3116;3200.0;2.7696E9
3117;1600000.0;2.7712E9
3118;0.0;2.7712E9
3119;1600000.0;2.7728E9
3120;0.0;2.7728E9
3121;1600000.0;2.7744E9
3122;0.0;2.7744E9
3123;1600000.0;2.776E9
3124;1596800.0;2.7775968E9
3125;3200.0;2.7776E9
3126;1600000.0;2.7792E9
3127;0.0;2.7792E9
3128;1600000.0;2.7808E9
3129;0.0;2.7808E9
3130;1600000.0;2.7824E9
3131;0.0;2.7824E9
3132;1600000.0;2.784E9
3133;1596800.0;2.7855968E9
3134;3200.0;2.7856E9
3135;1600000.0;2.7872E9
3136;0.0;2.7872E9
3137;1600000.0;2.7888E9
3138;0.0;2.7888E9
3139;1600000.0;2.7904E9
3140;0.0;2.7904E9
3141;1600000.0;2.792E9
3142;1596800.0;2.7935968E9
3143;3200.0;2.7936E9
3144;1600000.0;2.7952E9
3145;0.0;2.7952E9
3146;1600000.0;2.7968E9
3147;0.0;2.7968E9
3148;1600000.0;2.7984E9
3149;0.0;2.7984E9
3150;1600000.0;2.8E9
3151;1596800.0;2.8015968E9
3152;3200.0;2.8016E9
3153;1600000.0;2.8032E9
3154;0.0;2.8032E9
3155;1600000.0;2.8048E9
3156;0.0;2.8048E9
3157;1600000.0;2.8064E9
3158;0.0;2.8064E9
3159;1600000.0;2.808E9
3160;1596800.0;2.8095968E9
3161;3200.0;2.8096E9
3162;1600000.0;2.8112E9
3163;0.0;2.8112E9
3164;1600000.0;2.8128E9
3165;0.0;2.8128E9
3166;1600000.0;2.8144E9
3167;0.0;2.8144E9
3168;1600000.0;2.816E9
3169;1596800.0;2.8175968E9
3170;3200.0;2.8176E9
3171;1600000.0;2.8192E9
3172;0.0;2.8192E9
3173;1600000.0;2.8208E9
3174;0.0;2.8208E9
3175;1600000.0;2.8224E9
3176;0.0;2.8224E9
3177;1600000.0;2.824E9
3178;1596800.0;2.8255968E9
3179;3200.0;2.8256E9
3180;1600000.0;2.8272E9
3181;0.0;2.8272E9
3182;1600000.0;2.8288E9
3183;0.0;2.8288E9
3184;1600000.0;2.8304E9
3185;0.0;2.8304E9
3186;1600000.0;2.832E9
3187;1596800.0;2.8335968E9
3188;3200.0;2.8336E9
3189;1600000.0;2.8352E9
3190;0.0;2.8352E9
3191;1600000.0;2.8368E9
3192;0.0;2.8368E9
3193;1600000.0;2.8384E9
3194;0.0;2.8384E9
3195;1600000.0;2.84E9
3196;1596800.0;2.8415968E9
3197;3200.0;2.8416E9
3198;1600000.0;2.8432E9
3199;0.0;2.8432E9
3200;1600000.0;2.8448E9
3201;0.0;2.8448E9
3202;1600000.0;2.8464E9
3203;0.0;2.8464E9
3204;1600000.0;2.848E9
3205;1596800.0;2.8495968E9
3206;3200.0;2.8496E9
3207;1600000.0;2.8512E9
3208;0.0;2.8512E9
3209;1600000.0;2.8528E9
3210;0.0;2.8528E9
3211;1600000.0;2.8544E9
3212;0.0;2.8544E9
3213;1600000.0;2.856E9
3214;1596800.0;2.8575968E9
3215;3200.0;2.8576E9
3216;1600000.0;2.8592E9
3217;0.0;2.8592E9
3218;1600000.0;2.8608E9
3219;0.0;2.8608E9
3220;1600000.0;2.8624E9
3221;0.0;2.8624E9
3222;1600000.0;2.864E9
3223;1596800.0;2.8655968E9
3224;3200.0;2.8656E9
3225;1600000.0;2.8672E9
3226;0.0;2.8672E9
3227;1600000.0;2.8688E9
3228;0.0;2.8688E9
3229;1600000.0;2.8704E9
3230;0.0;2.8704E9
3231;1600000.0;2.872E9
3232;1596800.0;2.8735968E9
3233;3200.0;2.8736E9
3234;1600000.0;2.8752E9
3235;0.0;2.8752E9
3236;1600000.0;2.8768E9
3237;0.0;2.8768E9
3238;1600000.0;2.8784E9
3239;0.0;2.8784E9
3240;1600000.0;2.88E9
3241;1596800.0;2.8815968E9
3242;3200.0;2.8816E9
3243;1600000.0;2.8832E9
3244;0.0;2.8832E9
3245;1600000.0;2.8848E9
3246;0.0;2.8848E9
3247;1600000.0;2.8864E9
3248;0.0;2.8864E9
3249;1600000.0;2.888E9
3250;1596800.0;2.8895968E9
3251;3200.0;2.8896E9
3252;1600000.0;2.8912E9
3253;0.0;2.8912E9
3254;1600000.0;2.8928E9
3255;0.0;2.8928E9
3256;1600000.0;2.8944E9
3257;0.0;2.8944E9
3258;1600000.0;2.896E9
3259;1596800.0;2.8975968E9
3260;3200.0;2.8976E9
3261;1600000.0;2.8992E9
3262;0.0;2.8992E9
3263;1600000.0;2.9008E9
3264;0.0;2.9008E9
3265;1600000.0;2.9024E9
3266;0.0;2.9024E9
3267;1600000.0;2.904E9
3268;1596800.0;2.9055968E9
3269;3200.0;2.9056E9
3270;1600000.0;2.9072E9
3271;0.0;2.9072E9
3272;1600000.0;2.9088E9
3273;0.0;2.9088E9
3274;1600000.0;2.9104E9
3275;0.0;2.9104E9
3276;1600000.0;2.912E9
3277;1596800.0;2.9135968E9
3278;3200.0;2.9136E9
3279;1600000.0;2.9152E9
3280;0.0;2.9152E9
3281;1600000.0;2.9168E9
3282;0.0;2.9168E9
3283;1600000.0;2.9184E9
3284;0.0;2.9184E9
3285;1600000.0;2.92E9
3286;1596800.0;2.9215968E9
3287;3200.0;2.9216E9
3288;1600000.0;2.9232E9
3289;0.0;2.9232E9
3290;1600000.0;2.9248E9
3291;0.0;2.9248E9
3292;1600000.0;2.9264E9
3293;0.0;2.9264E9
3294;1600000.0;2.928E9
3295;1596800.0;2.9295968E9
3296;3200.0;2.9296E9
3297;1600000.0;2.9312E9
3298;0.0;2.9312E9
3299;1600000.0;2.9328E9
3300;0.0;2.9328E9
3301;1600000.0;2.9344E9
3302;0.0;2.9344E9
3303;1600000.0;2.936E9
3304;1596800.0;2.9375968E9
3305;3200.0;2.9376E9
3306;1600000.0;2.9392E9
3307;0.0;2.9392E9
3308;1600000.0;2.9408E9
3309;0.0;2.9408E9
3310;1600000.0;2.9424E9
3311;0.0;2.9424E9
3312;1600000.0;2.944E9
3313;1596800.0;2.9455968E9
3314;3200.0;2.9456E9
3315;1600000.0;2.9472E9
3316;0.0;2.9472E9
3317;1600000.0;2.9488E9
3318;0.0;2.9488E9
3319;1600000.0;2.9504E9
3320;0.0;2.9504E9
3321;1600000.0;2.952E9
3322;1596800.0;2.9535968E9
3323;3200.0;2.9536E9
3324;1600000.0;2.9552E9
3325;0.0;2.9552E9
3326;1600000.0;2.9568E9
3327;0.0;2.9568E9
3328;1600000.0;2.9584E9
3329;0.0;2.9584E9
3330;1600000.0;2.96E9
3331;1596800.0;2.9615968E9
3332;3200.0;2.9616E9
3333;1600000.0;2.9632E9
3334;0.0;2.9632E9
3335;1600000.0;2.9648E9
3336;0.0;2.9648E9
3337;1600000.0;2.9664E9
3338;0.0;2.9664E9
3339;1600000.0;2.968E9
3340;1596800.0;2.9695968E9
3341;3200.0;2.9696E9
3342;1600000.0;2.9712E9
3343;0.0;2.9712E9
3344;1600000.0;2.9728E9
3345;0.0;2.9728E9
3346;1600000.0;2.9744E9
3347;0.0;2.9744E9
3348;1600000.0;2.976E9
3349;1596800.0;2.9775968E9
3350;3200.0;2.9776E9
3351;1600000.0;2.9792E9
3352;0.0;2.9792E9
3353;1600000.0;2.9808E9
3354;0.0;2.9808E9
3355;1600000.0;2.9824E9
3356;0.0;2.9824E9
3357;1600000.0;2.984E9
3358;1596800.0;2.9855968E9
3359;3200.0;2.9856E9
3360;1600000.0;2.9872E9
3361;0.0;2.9872E9
3362;1600000.0;2.9888E9
3363;0.0;2.9888E9
3364;1600000.0;2.9904E9
3365;0.0;2.9904E9
3366;1600000.0;2.992E9
3367;1596800.0;2.9935968E9
3368;3200.0;2.9936E9
3369;1600000.0;2.9952E9
3370;0.0;2.9952E9
3371;1600000.0;2.9968E9
3372;0.0;2.9968E9
3373;1600000.0;2.9984E9
3374;0.0;2.9984E9
3375;1600000.0;3.0E9
3376;1596800.0;3.0015968E9
3377;3200.0;3.0016E9
3378;1600000.0;3.0032E9
3379;0.0;3.0032E9
3380;1600000.0;3.0048E9
3381;0.0;3.0048E9
3382;1600000.0;3.0064E9
3383;0.0;3.0064E9
3384;1600000.0;3.008E9
3385;1596800.0;3.0095968E9
3386;3200.0;3.0096E9
3387;1600000.0;3.0112E9
3388;0.0;3.0112E9
3389;1600000.0;3.0128E9
3390;0.0;3.0128E9
3391;1600000.0;3.0144E9
3392;0.0;3.0144E9
3393;1600000.0;3.016E9
3394;1596800.0;3.0175968E9
3395;3200.0;3.0176E9
3396;1600000.0;3.0192E9
3397;0.0;3.0192E9
3398;1600000.0;3.0208E9
3399;0.0;3.0208E9
3400;1600000.0;3.0224E9
3401;0.0;3.0224E9
3402;1600000.0;3.024E9
3403;1596800.0;3.0255968E9
3404;3200.0;3.0256E9
3405;1600000.0;3.0272E9
3406;0.0;3.0272E9
3407;1600000.0;3.0288E9
3408;0.0;3.0288E9
3409;1600000.0;3.0304E9
3410;0.0;3.0304E9
3411;1600000.0;3.032E9
3412;1596800.0;3.0335968E9
3413;3200.0;3.0336E9
3414;1600000.0;3.0352E9
3415;0.0;3.0352E9
3416;1600000.0;3.0368E9
3417;0.0;3.0368E9
3418;1600000.0;3.0384E9
3419;0.0;3.0384E9
3420;1600000.0;3.04E9
3421;1596800.0;3.0415968E9
3422;3200.0;3.0416E9
3423;1600000.0;3.0432E9
3424;0.0;3.0432E9
3425;1600000.0;3.0448E9
3426;0.0;3.0448E9
3427;1600000.0;3.0464E9
3428;0.0;3.0464E9
3429;1600000.0;3.048E9
3430;1596800.0;3.0495968E9
3431;3200.0;3.0496E9
3432;1600000.0;3.0512E9
3433;0.0;3.0512E9
3434;1600000.0;3.0528E9
3435;0.0;3.0528E9
3436;1600000.0;3.0544E9
3437;0.0;3.0544E9
3438;1600000.0;3.056E9
3439;1596800.0;3.0575968E9
3440;3200.0;3.0576E9
3441;1600000.0;3.0592E9
3442;0.0;3.0592E9
3443;1600000.0;3.0608E9
3444;0.0;3.0608E9
3445;1600000.0;3.0624E9
3446;0.0;3.0624E9
3447;1600000.0;3.064E9
3448;1596800.0;3.0655968E9
3449;3200.0;3.0656E9
3450;1600000.0;3.0672E9
3451;0.0;3.0672E9
3452;1600000.0;3.0688E9
3453;0.0;3.0688E9
3454;1600000.0;3.0704E9
3455;0.0;3.0704E9
3456;1600000.0;3.072E9
3457;1596800.0;3.0735968E9
3458;3200.0;3.0736E9
3459;1600000.0;3.0752E9
3460;0.0;3.0752E9
3461;1600000.0;3.0768E9
3462;0.0;3.0768E9
3463;1600000.0;3.0784E9
3464;0.0;3.0784E9
3465;1600000.0;3.08E9
3466;1596800.0;3.0815968E9
3467;3200.0;3.0816E9
3468;1600000.0;3.0832E9
3469;0.0;3.0832E9
3470;1600000.0;3.0848E9
3471;0.0;3.0848E9
3472;1600000.0;3.0864E9
3473;0.0;3.0864E9
3474;1600000.0;3.088E9
3475;1596800.0;3.0895968E9
3476;3200.0;3.0896E9
3477;1600000.0;3.0912E9
3478;0.0;3.0912E9
3479;1600000.0;3.0928E9
3480;0.0;3.0928E9
3481;1600000.0;3.0944E9
3482;0.0;3.0944E9
3483;1600000.0;3.096E9
3484;1596800.0;3.0975968E9
3485;3200.0;3.0976E9
3486;1600000.0;3.0992E9
3487;0.0;3.0992E9
3488;1600000.0;3.1008E9
3489;0.0;3.1008E9
3490;1600000.0;3.1024E9
3491;0.0;3.1024E9
3492;1600000.0;3.104E9
3493;1596800.0;3.1055968E9
3494;3200.0;3.1056E9
3495;1600000.0;3.1072E9
3496;0.0;3.1072E9
3497;1600000.0;3.1088E9
3498;0.0;3.1088E9
3499;1600000.0;3.1104E9
3500;0.0;3.1104E9
3501;1600000.0;3.112E9
3502;1596800.0;3.1135968E9
3503;3200.0;3.1136E9
3504;1600000.0;3.1152E9
3505;0.0;3.1152E9
3506;1600000.0;3.1168E9
3507;0.0;3.1168E9
3508;1600000.0;3.1184E9
3509;0.0;3.1184E9
3510;1600000.0;3.12E9
3511;1596800.0;3.1215968E9
3512;3200.0;3.1216E9
3513;1600000.0;3.1232E9
3514;0.0;3.1232E9
3515;1600000.0;3.1248E9
3516;0.0;3.1248E9
3517;1600000.0;3.1264E9
3518;0.0;3.1264E9
3519;1600000.0;3.128E9
3520;1596800.0;3.1295968E9
3521;3200.0;3.1296E9
3522;1600000.0;3.1312E9
3523;0.0;3.1312E9
3524;1600000.0;3.1328E9
3525;0.0;3.1328E9
3526;1600000.0;3.1344E9
3527;0.0;3.1344E9
3528;1600000.0;3.136E9
3529;1596800.0;3.1375968E9
3530;3200.0;3.1376E9
3531;1600000.0;3.1392E9
3532;0.0;3.1392E9
3533;1600000.0;3.1408E9
3534;0.0;3.1408E9
3535;1600000.0;3.1424E9
3536;0.0;3.1424E9
3537;1600000.0;3.144E9
3538;1596800.0;3.1455968E9
3539;3200.0;3.1456E9
3540;1600000.0;3.1472E9
3541;0.0;3.1472E9
3542;1600000.0;3.1488E9
3543;0.0;3.1488E9
3544;1600000.0;3.1504E9
3545;0.0;3.1504E9
3546;1600000.0;3.152E9
3547;1596800.0;3.1535968E9
3548;3200.0;3.1536E9
3549;1600000.0;3.1552E9
3550;0.0;3.1552E9
3551;1600000.0;3.1568E9
3552;0.0;3.1568E9
3553;1600000.0;3.1584E9
3554;0.0;3.1584E9
3555;1600000.0;3.16E9
3556;1596800.0;3.1615968E9
3557;3200.0;3.1616E9
3558;1600000.0;3.1632E9
3559;0.0;3.1632E9
3560;1600000.0;3.1648E9
3561;0.0;3.1648E9
3562;1600000.0;3.1664E9
3563;0.0;3.1664E9
3564;1600000.0;3.168E9
3565;1596800.0;3.1695968E9
3566;3200.0;3.1696E9
3567;1600000.0;3.1712E9
3568;0.0;3.1712E9
3569;1600000.0;3.1728E9
3570;0.0;3.1728E9
3571;1600000.0;3.1744E9
3572;0.0;3.1744E9
3573;1600000.0;3.176E9
3574;1596800.0;3.1775968E9
3575;3200.0;3.1776E9
3576;1600000.0;3.1792E9
3577;0.0;3.1792E9
3578;1600000.0;3.1808E9
3579;0.0;3.1808E9
3580;1600000.0;3.1824E9
3581;0.0;3.1824E9
3582;1600000.0;3.184E9
3583;1596800.0;3.1855968E9
3584;3200.0;3.1856E9
3585;1600000.0;3.1872E9
3586;0.0;3.1872E9
3587;1600000.0;3.1888E9
3588;0.0;3.1888E9
3589;1600000.0;3.1904E9
3590;0.0;3.1904E9
3591;1600000.0;3.192E9
3592;1596800.0;3.1935968E9
3593;3200.0;3.1936E9
3594;1600000.0;3.1952E9
3595;0.0;3.1952E9
3596;1600000.0;3.1968E9
3597;0.0;3.1968E9
3598;1600000.0;3.1984E9
3599;0.0;3.1984E9
